1427,793,571
1428,792,572
1429,792,571
1430,792,572
1431,792,573
1432,792,573
1433,792,573
1434,792,573
1435,792,574
1436,792,573
1437,792,573
1438,792,574
1439,792,575
1440,792,575
1441,792,576
1442,792,576
1443,792,577
1444,791,576
1445,791,577
1446,791,578
1447,791,577
1448,791,577
1449,791,576
1450,791,575
1451,791,574
1452,791,574
1453,791,574
1454,791,575
1455,791,575
1456,791,576
1457,791,577
1458,791,576
1459,791,575
1460,791,575
1461,790,574
1462,790,573
1463,790,573
1464,790,573
1465,790,574
1466,790,574
1467,790,575
1468,790,574
1469,790,575
1470,790,575
1471,790,574
1472,790,573
1473,790,573
1474,790,573
1475,790,573
1476,790,573
1477,790,573
1478,789,572
1479,789,573
1480,789,573
1481,789,572
1482,789,573
1483,789,573
1484,789,572
1485,789,572
1486,789,571
1487,789,572
1488,789,573
1489,789,573
1490,789,574
1491,789,574
1492,789,575
1493,789,575
1494,788,576
1495,788,577
1496,788,578
1497,788,579
1498,788,578
1499,788,578
1500,788,578
1501,788,579
1502,788,580
1503,788,581
1504,788,581
1505,788,581
1506,788,581
1507,788,581
1508,788,582
1509,788,581
1510,788,580
1511,787,581
1512,787,580
1513,787,579
1514,787,580
1515,787,579
1516,787,580
1517,787,579
1518,787,578
1519,787,579
1520,787,578
1521,787,577
1522,787,578
1523,787,578
1524,787,578
1525,787,579
1526,787,579
1527,787,579
1528,786,578
1529,786,577
1530,786,576
1531,786,577
1532,786,576
1533,786,576
1534,786,577
1535,786,576
1536,786,576
1537,786,577
1538,786,577
1539,786,576
1540,786,575
1541,786,574
1542,786,574
1543,786,575
1544,786,576
1545,785,576
1546,785,575
1547,785,575
1548,785,576
1549,785,575
1550,785,576
1551,785,575
1552,785,575
1553,785,574
1554,785,574
1555,785,574
1556,785,575
1557,785,576
1558,785,577
1559,785,576
1560,785,575
1561,785,575
1562,784,574
1563,784,573
1564,784,574
1565,784,575
1566,784,574
1567,784,573
1568,784,573
1569,784,574
1570,784,575
1571,784,574
1572,784,574
1573,784,573
1574,784,572
1575,784,573
1576,784,573
1577,784,574
1578,784,573
1579,783,572
1580,783,573
1581,783,573
1582,783,572
1583,783,573
1584,783,572
1585,783,571
1586,783,571
1587,783,570
1588,783,570
1589,783,570
1590,783,571
1591,783,570
1592,783,570
1593,783,570
1594,783,571
1595,783,570
1596,782,570
1597,782,571
1598,782,572
1599,782,573
1600,782,574
1601,782,575
1602,782,575
1603,782,576
1604,782,575
1605,782,576
1606,782,576
1607,782,575
1608,782,575
1609,782,575
1610,782,575
1611,782,575
1612,782,576
1613,781,577
1614,781,576
1615,781,576
1616,781,576
1617,781,576
1618,781,577
1619,781,578
1620,781,577
1621,781,577
1622,781,576
1623,781,576
1624,781,577
1625,781,577
1626,781,577
1627,781,577
1628,781,577
1629,781,578
1630,780,577
1631,780,577
1632,780,576
1633,780,577
1634,780,576
1635,780,575
1636,780,575
1637,780,574
1638,780,574
1639,780,573
1640,780,574
1641,780,574
1642,780,575
1643,780,576
1644,780,575
1645,780,574
1646,780,573
1647,779,574
1648,779,574
1649,779,574
1650,779,575
1651,779,575
1652,779,575
1653,779,575
1654,779,574
1655,779,575
1656,779,576
1657,779,577
1658,779,578
1659,779,579
1660,779,580
1661,779,579
1662,779,579
1663,779,578
1664,779,577
1665,778,578
1666,778,577
1667,778,577
1668,778,576
1669,778,575
1670,778,574
1671,778,574
1672,778,575
1673,778,576
1674,778,575
1675,778,576
1676,778,575
1677,778,576
1678,778,575
1679,778,576
1680,778,575
1681,778,574
1682,777,574
1683,777,574
1684,777,575
1685,777,574
1686,777,575
1687,777,574
1688,777,575
1689,777,575
1690,777,575
1691,777,574
1692,777,574
1693,777,574
1694,777,575
1695,777,574
1696,777,575
1697,777,574
1698,777,573
1699,776,573
1700,776,574
1701,776,574
1702,776,573
1703,776,573
1704,776,573
1705,776,574
1706,776,573
1707,776,574
1708,776,573
1709,776,573
1710,776,572
1711,776,572
1712,776,572
1713,776,573
1714,776,573
1715,776,574
1716,776,575
1717,775,576
1718,775,576
1719,775,577
1720,775,576
1721,775,575
1722,775,575
1723,775,574
1724,775,575
1725,775,574
1726,775,573
1727,775,573
1728,775,574
1729,775,574
1730,775,575
1731,775,574
1732,775,573
1733,775,572
1734,774,572
1735,774,572
1736,774,571
1737,774,572
1738,774,573
1739,774,573
1740,774,572
1741,774,573
1742,774,573
1743,774,572
1744,774,572
1745,774,572
1746,774,573
1747,774,573
1748,774,572
1749,774,571
1750,774,572
1751,774,573
1752,773,573
1753,773,574
1754,773,573
1755,773,573
1756,773,574
1757,773,574
1758,773,574
1759,773,573
1760,773,573
1761,773,572
1762,773,572
1763,773,572
1764,773,571
1765,773,571
1766,773,571
1767,773,572
1768,773,573
1769,772,574
1770,772,573
1771,772,572
1772,772,573
1773,772,572
1774,772,573
1775,772,572
1776,772,572
1777,772,572
1778,772,571
1779,772,572
1780,772,572
1781,772,572
1782,772,572
1783,772,571
1784,772,570
1785,772,570
1786,772,569
1787,771,570
1788,771,569
1789,771,569
1790,771,570
1791,771,569
1792,771,568
1793,771,569
1794,771,570
1795,771,571
1796,771,572
1797,771,573
1798,771,573
1799,771,574
1800,771,574
1801,771,573
1802,771,573
1803,771,572
1804,771,572
1805,770,572
1806,770,573
1807,770,573
1808,770,574
1809,770,573
1810,770,574
1811,770,575
1812,770,574
1813,770,573
1814,770,572
1815,770,572
1816,770,571
1817,770,571
1818,770,570
1819,770,571
1820,770,571
1821,770,570
1822,770,570
1823,769,569
1824,769,568
1825,769,568
1826,769,567
1827,769,566
1828,769,565
1829,769,564
1830,769,565
1831,769,564
1832,769,565
1833,769,566
1834,769,566
1835,769,565
1836,769,565
1837,769,565
1838,769,566
1839,769,567
1840,768,567
1841,768,568
1842,768,568
1843,768,567
1844,768,566
1845,768,566
1846,768,565
1847,768,564
1848,768,563
1849,768,563
1850,768,563
1851,768,562
1852,768,561
1853,768,561
1854,768,561
1855,768,562
1856,768,562
1857,768,562
1858,767,562
1859,767,561
1860,767,560
1861,767,561
1862,767,561
1863,767,562
1864,767,563
1865,767,563
1866,767,564
1867,767,565
1868,767,565
1869,767,564
1870,767,563
1871,767,562
1872,767,561
1873,767,562
1874,767,561
1875,767,561
1876,766,562
1877,766,563
1878,766,563
1879,766,562
1880,766,561
1881,766,562
1882,766,562
1883,766,562
1884,766,562
1885,766,563
1886,766,564
1887,766,565
1888,766,565
1889,766,565
1890,766,565
1891,766,565
1892,766,564
1893,766,563
1894,765,563
1895,765,564
1896,765,564
1897,765,564
1898,765,565
1899,765,565
1900,765,564
1901,765,564
1902,765,564
1903,765,565
1904,765,564
1905,765,563
1906,765,563
1907,765,564
1908,765,563
1909,765,562
1910,765,561
1911,765,561
1912,764,560
1913,764,561
1914,764,561
1915,764,561
1916,764,561
1917,764,561
1918,764,561
1919,764,560
1920,764,561
1921,764,560
1922,764,559
1923,764,558
1924,764,558
1925,764,557
1926,764,557
1927,764,557
1928,764,558
1929,764,558
1930,764,559
1931,763,559
1932,763,558
1933,763,557
1934,763,557
1935,763,557
1936,763,556
1937,763,557
1938,763,557
1939,763,557
1940,763,558
1941,763,559
1942,763,558
1943,763,557
1944,763,558
1945,763,557
1946,763,558
1947,763,559
1948,763,558
1949,762,558
1950,762,558
1951,762,557
1952,762,558
1953,762,557
1954,762,558
1955,762,559
1956,762,559
1957,762,559
1958,762,558
1959,762,558
1960,762,558
1961,762,559
1962,762,560
1963,762,559
1964,762,560
1965,762,561
1966,762,562
1967,761,563
1968,761,563
1969,761,562
1970,761,562
1971,761,563
1972,761,563
1973,761,563
1974,761,562
1975,761,562
1976,761,563
1977,761,562
1978,761,563
1979,761,563
1980,761,564
1981,761,564
1982,761,565
1983,761,565
1984,761,565
1985,761,566
1986,760,566
1987,760,565
1988,760,564
1989,760,565
1990,760,566
1991,760,565
1992,760,566
1993,760,567
1994,760,566
1995,760,565
1996,760,566
1997,760,565
1998,760,566
1999,760,565
2000,760,565
2001,760,566
2002,760,567
2003,760,566
2004,759,565
2005,759,565
2006,759,564
2007,759,564
2008,759,563
2009,759,562
2010,759,562
2011,759,561
2012,759,560
2013,759,559
2014,759,559
2015,759,558
2016,759,558
2017,759,559
2018,759,558
2019,759,558
2020,759,557
2021,759,558
2022,759,559
2023,758,558
2024,758,558
2025,758,559
2026,758,559
2027,758,558
2028,758,558
2029,758,559
2030,758,559
2031,758,558
2032,758,557
2033,758,556
2034,758,556
2035,758,557
2036,758,557
2037,758,558
2038,758,558
2039,758,558
2040,758,558
2041,757,559
2042,757,559
2043,757,560
2044,757,560
2045,757,559
2046,757,559
2047,757,558
2048,757,558
2049,757,559
2050,757,560
2051,757,560
2052,757,561
2053,757,560
2054,757,561
2055,757,561
2056,757,561
2057,757,562
2058,757,561
2059,757,562
2060,756,562
2061,756,562
2062,756,561
2063,756,560
2064,756,561
2065,756,562
2066,756,561
2067,756,561
2068,756,562
2069,756,563
2070,756,562
2071,756,563
2072,756,563
2073,756,564
2074,756,564
2075,756,564
2076,756,563
2077,756,563
2078,756,564
2079,755,565
2080,755,565
2081,755,564
2082,755,563
2083,755,562
2084,755,562
2085,755,561
2086,755,562
2087,755,563
2088,755,564
2089,755,564
2090,755,563
2091,755,564
2092,755,564
2093,755,563
2094,755,564
2095,755,565
2096,755,566
2097,754,565
2098,754,566
2099,754,566
2100,754,565
2101,754,566
2102,754,565
2103,754,564
2104,754,565
2105,754,564
2106,754,563
2107,754,562
2108,754,563
2109,754,562
2110,754,562
2111,754,561
2112,754,560
2113,754,561
2114,754,562
2115,754,563
2116,753,563
2117,753,562
2118,753,562
2119,753,563
2120,753,564
2121,753,563
2122,753,563
2123,753,564
2124,753,564
2125,753,565
2126,753,565
2127,753,564
2128,753,565
2129,753,564
2130,753,563
2131,753,562
2132,753,562
2133,753,561
2134,753,562
2135,752,563
2136,752,563
2137,752,563
2138,752,564
2139,752,563
2140,752,562
2141,752,562
2142,752,563
2143,752,562
2144,752,562
2145,752,562
2146,752,561
2147,752,561
2148,752,561
2149,752,561
2150,752,560
2151,752,559
2152,752,559
2153,752,560
2154,751,559
2155,751,559
2156,751,560
2157,751,559
2158,751,560
2159,751,560
2160,751,559
2161,751,559
2162,751,559
2163,751,558
2164,751,558
2165,751,559
2166,751,559
2167,751,560
2168,751,560
2169,751,561
2170,751,560
2171,751,559
2172,751,559
2173,751,560
2174,750,559
2175,750,560
2176,750,560
2177,750,561
2178,750,562
2179,750,561
2180,750,561
2181,750,562
2182,750,562
2183,750,561
2184,750,562
2185,750,563
2186,750,562
2187,750,563
2188,750,562
2189,750,561
2190,750,560
2191,750,559
2192,750,558
2193,749,557
2194,749,557
2195,749,557
2196,749,557
2197,749,558
2198,749,559
2199,749,558
2200,749,557
2201,749,557
2202,749,558
2203,749,559
2204,749,560
2205,749,560
2206,749,561
2207,749,560
2208,749,560
2209,749,560
2210,749,559
2211,749,560
2212,748,559
2213,748,560
2214,748,560
2215,748,561
2216,748,560
2217,748,561
2218,748,561
2219,748,562
2220,748,562
2221,748,562
2222,748,562
2223,748,563
2224,748,564
2225,748,563
2226,748,563
2227,748,563
2228,748,564
2229,748,565
2230,748,565
2231,748,565
2232,747,564
2233,747,564
2234,747,565
2235,747,565
2236,747,566
2237,747,567
2238,747,566
2239,747,567
2240,747,567
2241,747,566
2242,747,567
2243,747,568
2244,747,568
2245,747,568
2246,747,569
2247,747,568
2248,747,567
2249,747,568
2250,747,569
2251,746,568
2252,746,567
2253,746,566
2254,746,566
2255,746,565
2256,746,565
2257,746,564
2258,746,564
2259,746,565
2260,746,566
2261,746,567
2262,746,568
2263,746,569
2264,746,569
2265,746,569
2266,746,568
2267,746,568
2268,746,569
2269,746,570
2270,746,570
2271,745,570
2272,745,569
2273,745,569
2274,745,569
2275,745,569
2276,745,570
2277,745,570
2278,745,570
2279,745,569
2280,745,568
2281,745,568
2282,745,569
2283,745,569
2284,745,568
2285,745,567
2286,745,568
2287,745,568
2288,745,567
2289,745,568
2290,744,569
2291,744,570
2292,744,571
2293,744,571
2294,744,570
2295,744,569
2296,744,569
2297,744,569
2298,744,568
2299,744,568
2300,744,568
2301,744,568
2302,744,567
2303,744,566
2304,744,565
2305,744,565
2306,744,566
2307,744,567
2308,744,566
2309,744,565
2310,743,566
2311,743,565
2312,743,566
2313,743,566
2314,743,565
2315,743,564
2316,743,565
2317,743,564
2318,743,565
2319,743,565
2320,743,565
2321,743,566
2322,743,566
2323,743,567
2324,743,566
2325,743,566
2326,743,567
2327,743,568
2328,743,568
2329,743,568
2330,742,569
2331,742,568
2332,742,569
2333,742,569
2334,742,569
2335,742,568
2336,742,569
2337,742,570
2338,742,569
2339,742,570
2340,742,571
2341,742,571
2342,742,570
2343,742,570
2344,742,571
2345,742,570
2346,742,569
2347,742,569
2348,742,568
2349,742,569
2350,741,568
2351,741,569
2352,741,570
2353,741,571
2354,741,571
2355,741,572
2356,741,572
2357,741,572
2358,741,571
2359,741,570
2360,741,570
2361,741,569
2362,741,568
2363,741,567
2364,741,566
2365,741,566
2366,741,566
2367,741,565
2368,741,565
2369,741,564
2370,740,563
2371,740,564
2372,740,564
2373,740,564
2374,740,563
2375,740,563
2376,740,563
2377,740,562
2378,740,562
2379,740,563
2380,740,563
2381,740,564
2382,740,565
2383,740,566
2384,740,565
2385,740,566
2386,740,565
2387,740,566
2388,740,566
2389,740,566
2390,739,565
2391,739,564
2392,739,565
2393,739,565
2394,739,564
2395,739,563
2396,739,564
2397,739,565
2398,739,566
2399,739,567
0,868,567
1,868,568
2,868,567
3,868,568
4,868,568
5,868,567
6,868,566
7,868,567
8,868,566
9,868,566
10,868,567
11,868,566
12,868,566
13,868,566
14,868,566
15,868,565
16,868,565
17,868,564
18,868,564
19,868,564
20,868,564
21,868,564
22,868,565
23,868,565
24,868,566
25,868,567
26,868,566
27,868,565
28,868,564
29,868,564
30,868,564
31,868,563
32,868,564
33,868,564
34,868,565
35,868,564
36,868,564
37,868,565
38,868,564
39,868,564
40,868,565
41,868,566
42,868,566
43,867,565
44,867,565
45,867,566
46,867,567
47,867,568
48,867,567
49,867,568
50,867,567
51,867,566
52,867,565
53,867,564
54,867,563
55,867,562
56,867,563
57,867,562
58,867,563
59,867,562
60,867,562
61,867,562
62,867,562
63,867,562
64,867,562
65,867,561
66,867,560
67,867,560
68,867,561
69,867,561
70,867,562
71,867,561
72,867,561
73,867,560
74,867,561
75,867,560
76,867,559
77,867,560
78,867,559
79,867,558
80,867,559
81,867,558
82,866,557
83,866,558
84,866,557
85,866,556
86,866,557
87,866,557
88,866,558
89,866,557
90,866,558
91,866,557
92,866,556
93,866,556
94,866,555
95,866,556
96,866,557
97,866,557
98,866,558
99,866,559
100,866,558
101,866,558
102,866,559
103,866,559
104,866,558
105,866,557
106,866,556
107,866,556
108,866,556
109,866,557
110,866,558
111,866,557
112,866,557
113,866,557
114,866,558
115,866,559
116,866,558
117,865,557
118,865,556
119,865,555
120,865,555
121,865,556
122,865,556
123,865,557
124,865,556
125,865,556
126,865,557
127,865,556
128,865,557
129,865,558
130,865,557
131,865,556
132,865,555
133,865,556
134,865,555
135,865,554
136,865,555
137,865,556
138,865,555
139,865,556
140,865,556
141,865,557
142,865,556
143,865,555
144,865,556
145,865,556
146,865,556
147,865,557
148,864,556
149,864,556
150,864,555
151,864,555
152,864,555
153,864,555
154,864,554
155,864,553
156,864,554
157,864,553
158,864,553
159,864,552
160,864,552
161,864,551
162,864,550
163,864,549
164,864,549
165,864,550
166,864,551
167,864,550
168,864,551
169,864,551
170,864,552
171,864,553
172,864,553
173,864,554
174,864,555
175,864,555
176,863,555
177,863,555
178,863,556
179,863,557
180,863,558
181,863,557
182,863,557
183,863,556
184,863,555
185,863,554
186,863,553
187,863,554
188,863,553
189,863,554
190,863,554
191,863,555
192,863,555
193,863,556
194,863,557
195,863,558
196,863,557
197,863,558
198,863,557
199,863,558
200,863,557
201,863,557
202,863,556
203,862,557
204,862,558
205,862,557
206,862,556
207,862,555
208,862,556
209,862,555
210,862,556
211,862,556
212,862,555
213,862,555
214,862,555
215,862,556
216,862,557
217,862,557
218,862,557
219,862,557
220,862,558
221,862,557
222,862,558
223,862,559
224,862,559
225,862,558
226,862,558
227,862,557
228,861,557
229,861,556
230,861,556
231,861,555
232,861,556
233,861,556
234,861,555
235,861,554
236,861,554
237,861,554
238,861,553
239,861,554
240,861,554
241,861,555
242,861,554
243,861,555
244,861,555
245,861,554
246,861,555
247,861,555
248,861,556
249,861,555
250,861,554
251,861,554
252,861,554
253,860,553
254,860,552
255,860,553
256,860,553
257,860,553
258,860,554
259,860,555
260,860,556
261,860,557
262,860,557
263,860,556
264,860,556
265,860,555
266,860,555
267,860,554
268,860,555
269,860,555
270,860,556
271,860,556
272,860,555
273,860,556
274,860,557
275,860,557
276,859,558
277,859,559
278,859,558
279,859,557
280,859,558
281,859,557
282,859,556
283,859,555
284,859,554
285,859,553
286,859,552
287,859,551
288,859,550
289,859,549
290,859,549
291,859,548
292,859,548
293,859,549
294,859,550
295,859,551
296,859,551
297,859,550
298,858,551
299,858,552
300,858,551
301,858,550
302,858,551
303,858,550
304,858,550
305,858,551
306,858,550
307,858,550
308,858,549
309,858,548
310,858,547
311,858,546
312,858,547
313,858,547
314,858,546
315,858,546
316,858,546
317,858,547
318,858,548
319,858,548
320,857,548
321,857,548
322,857,547
323,857,547
324,857,547
325,857,546
326,857,547
327,857,546
328,857,547
329,857,546
330,857,546
331,857,547
332,857,547
333,857,546
334,857,546
335,857,547
336,857,546
337,857,545
338,857,544
339,857,543
340,857,543
341,857,543
342,856,543
343,856,543
344,856,543
345,856,543
346,856,542
347,856,543
348,856,543
349,856,542
350,856,543
351,856,543
352,856,544
353,856,544
354,856,544
355,856,543
356,856,543
357,856,543
358,856,543
359,856,543
360,856,543
361,856,542
362,856,542
363,855,543
364,855,542
365,855,542
366,855,543
367,855,542
368,855,541
369,855,542
370,855,543
371,855,544
372,855,543
373,855,544
374,855,543
375,855,542
376,855,543
377,855,543
378,855,543
379,855,544
380,855,543
381,855,544
382,855,544
383,854,545
384,854,545
385,854,546
386,854,546
387,854,545
388,854,544
389,854,544
390,854,545
391,854,546
392,854,546
393,854,545
394,854,545
395,854,544
396,854,544
397,854,545
398,854,544
399,854,543
400,854,542
401,854,541
402,854,540
403,853,541
404,853,542
405,853,543
406,853,544
407,853,543
408,853,542
409,853,541
410,853,542
411,853,541
412,853,541
413,853,541
414,853,541
415,853,540
416,853,541
417,853,540
418,853,541
419,853,540
420,853,540
421,853,539
422,853,539
423,852,540
424,852,540
425,852,539
426,852,539
427,852,539
428,852,538
429,852,538
430,852,537
431,852,536
432,852,537
433,852,537
434,852,536
435,852,535
436,852,536
437,852,536
438,852,536
439,852,535
440,852,534
441,852,535
442,851,534
443,851,535
444,851,535
445,851,536
446,851,535
447,851,536
448,851,535
449,851,534
450,851,535
451,851,536
452,851,536
453,851,535
454,851,536
455,851,537
456,851,538
457,851,538
458,851,538
459,851,539
460,851,538
461,850,539
462,850,538
463,850,538
464,850,538
465,850,537
466,850,536
467,850,536
468,850,535
469,850,534
470,850,534
471,850,535
472,850,535
473,850,536
474,850,535
475,850,535
476,850,536
477,850,535
478,850,535
479,850,534
480,849,533
481,849,533
482,849,534
483,849,533
484,849,533
485,849,534
486,849,534
487,849,535
488,849,534
489,849,533
490,849,533
491,849,532
492,849,531
493,849,531
494,849,530
495,849,529
496,849,530
497,849,530
498,848,530
499,848,531
500,848,530
501,848,531
502,848,532
503,848,531
504,848,530
505,848,531
506,848,531
507,848,530
508,848,531
509,848,532
510,848,533
511,848,534
512,848,533
513,848,532
514,848,532
515,848,532
516,847,531
517,847,532
518,847,533
519,847,533
520,847,533
521,847,533
522,847,533
523,847,532
524,847,533
525,847,533
526,847,533
527,847,532
528,847,533
529,847,533
530,847,532
531,847,532
532,847,533
533,847,534
534,847,535
535,846,536
536,846,537
537,846,537
538,846,538
539,846,537
540,846,537
541,846,538
542,846,538
543,846,538
544,846,539
545,846,539
546,846,539
547,846,538
548,846,539
549,846,539
550,846,539
551,846,540
552,846,541
553,845,540
554,845,541
555,845,541
556,845,542
557,845,542
558,845,541
559,845,542
560,845,543
561,845,542
562,845,542
563,845,542
564,845,542
565,845,542
566,845,541
567,845,540
568,845,539
569,845,539
570,844,539
571,844,539
572,844,538
573,844,537
574,844,538
575,844,539
576,844,538
577,844,537
578,844,537
579,844,538
580,844,537
581,844,537
582,844,536
583,844,535
584,844,534
585,844,535
586,844,534
587,844,533
588,843,534
589,843,533
590,843,534
591,843,534
592,843,534
593,843,535
594,843,535
595,843,534
596,843,535
597,843,535
598,843,536
599,843,535
600,843,536
601,843,536
602,843,536
603,843,536
604,843,535
605,842,536
606,842,535
607,842,536
608,842,536
609,842,536
610,842,537
611,842,536
612,842,536
613,842,535
614,842,536
615,842,536
616,842,535
617,842,536
618,842,536
619,842,537
620,842,537
621,842,537
622,842,538
623,841,539
624,841,540
625,841,541
626,841,542
627,841,541
628,841,540
629,841,541
630,841,540
631,841,540
632,841,541
633,841,540
634,841,540
635,841,540
636,841,539
637,841,538
638,841,538
639,841,537
640,840,536
641,840,535
642,840,534
643,840,533
644,840,534
645,840,533
646,840,534
647,840,535
648,840,534
649,840,534
650,840,535
651,840,536
652,840,535
653,840,534
654,840,533
655,840,534
656,840,535
657,839,535
658,839,535
659,839,536
660,839,537
661,839,538
662,839,538
663,839,539
664,839,538
665,839,537
666,839,537
667,839,536
668,839,535
669,839,534
670,839,533
671,839,533
672,839,532
673,839,531
674,838,532
675,838,531
676,838,530
677,838,530
678,838,529
679,838,530
680,838,529
681,838,529
682,838,528
683,838,528
684,838,528
685,838,528
686,838,527
687,838,527
688,838,527
689,838,527
690,838,526
691,837,526
692,837,525
693,837,525
694,837,526
695,837,527
696,837,527
697,837,527
698,837,527
699,837,526
700,837,527
701,837,527
702,837,527
703,837,527
704,837,528
705,837,527
706,837,528
707,837,527
708,836,527
709,836,527
710,836,526
711,836,527
712,836,528
713,836,529
714,836,530
715,836,531
716,836,532
717,836,533
718,836,532
719,836,531
720,836,531
721,836,531
722,836,532
723,836,533
724,836,533
725,835,532
726,835,532
727,835,531
728,835,530
729,835,530
730,835,529
731,835,528
732,835,528
733,835,528
734,835,529
735,835,528
736,835,527
737,835,527
738,835,527
739,835,526
740,835,525
741,835,525
742,834,524
743,834,524
744,834,524
745,834,525
746,834,525
747,834,524
748,834,524
749,834,525
750,834,524
751,834,524
752,834,523
753,834,522
754,834,523
755,834,524
756,834,524
757,834,523
758,833,522
759,833,523
760,833,522
761,833,522
762,833,521
763,833,521
764,833,521
765,833,521
766,833,521
767,833,521
768,833,522
769,833,521
770,833,520
771,833,521
772,833,521
773,833,520
774,833,520
775,832,519
776,832,520
777,832,520
778,832,520
779,832,521
780,832,521
781,832,520
782,832,521
783,832,521
784,832,520
785,832,520
786,832,521
787,832,522
788,832,522
789,832,523
790,832,524
791,831,524
792,831,523
793,831,523
794,831,522
795,831,521
796,831,520
797,831,520
798,831,520
799,831,521
800,831,520
801,831,519
802,831,520
803,831,519
804,831,520
805,831,519
806,831,518
807,831,519
808,830,520
809,830,521
810,830,521
811,830,520
812,830,520
813,830,521
814,830,520
815,830,521
816,830,522
817,830,523
818,830,524
819,830,525
820,830,526
821,830,526
822,830,525
823,830,525
824,829,524
825,829,523
826,829,522
827,829,523
828,829,522
829,829,521
830,829,520
831,829,521
832,829,520
833,829,519
834,829,518
835,829,517
836,829,518
837,829,519
838,829,520
839,829,521
840,829,520
841,828,519
842,828,520
843,828,520
844,828,520
845,828,521
846,828,520
847,828,519
848,828,518
849,828,519
850,828,518
851,828,519
852,828,518
853,828,518
854,828,519
855,828,520
856,828,520
857,827,520
858,827,521
859,827,522
860,827,521
861,827,521
862,827,522
863,827,521
864,827,520
865,827,521
866,827,521
867,827,521
868,827,520
869,827,521
870,827,520
871,827,520
872,827,520
873,826,520
874,826,520
875,826,521
876,826,520
877,826,519
878,826,520
879,826,520
880,826,520
881,826,519
882,826,520
883,826,520
884,826,519
885,826,519
886,826,519
887,826,518
888,826,517
889,826,516
890,825,516
891,825,517
892,825,517
893,825,516
894,825,517
895,825,517
896,825,518
897,825,519
898,825,519
899,825,520
900,825,521
901,825,520
902,825,520
903,825,520
904,825,521
905,825,521
906,824,522
907,824,521
908,824,522
909,824,521
910,824,521
911,824,521
912,824,522
913,824,521
914,824,521
915,824,520
916,824,521
917,824,521
918,824,522
919,824,521
920,824,521
921,824,520
922,823,519
923,823,520
924,823,520
925,823,519
926,823,519
927,823,520
928,823,520
929,823,520
930,823,520
931,823,520
932,823,519
